name,stat text raw,min_avg,max_avg
Hopeshredder,+(400-500) to Accuracy Rating&lt;br&gt;(15-25)% increased Attack Speed,208,263
Howlcrack,(100-160)% increased Armour,100,160
Howlcrack,+(30-40) to Strength,30,40
Howlcrack,Warcry Skills have (15-25)% increased Area of Effect,15,25
Hrimnor's Hymn,(40-50)% increased Stun Duration on Enemies,40,50
Hrimnor's Hymn,(140-200)% increased Physical Damage,140,200
Hrimnor's Resolve,(100-120)% increased Armour,100,120
Hrimnor's Resolve,+(50-70) to maximum Life,50,70
Hrimnor's Resolve,(30-40)% increased Fire Damage,30,40
Hrimsorrow,+(20-30)% to Cold Resistance,20,30
Hrimsorrow,+(40-50) to Evasion Rating,40,50
Hrimsorrow,+(20-30) to Strength,20,30
Hyaon's Fury,(7-10)% increased Attack Speed,7,10
Hyaon's Fury,(15-20)% increased Lightning Damage per Frenzy Charge,15,20
Hyaon's Fury,Adds 1 to (550-650) Lightning Damage,276,326
Hyperboreus,Focus has (30-50)% increased Cooldown Recovery Rate,30,50
Hyperboreus,of the Veil (suffix),2,15001
Hyperboreus,+(30-40)% to Cold Resistance,30,40
Hyperboreus,+(25-40) to maximum Life,25,40
Hyperboreus,(50-70)% increased Damage with Hits and Ailments against Chilled Enemies,50,70
Hyrri's Bite,Gain (6-8) Life per Enemy Hit with Attacks,6,8
Hyrri's Bite,Gain (2-3) Life per Enemy Hit with Attacks,2,3
Hyrri's Bite,+(15-25) to Strength,15,25
Hyrri's Bite,(7-10)% increased Attack Speed,7,10
Hyrri's Bite,+(35-45) to Dexterity,35,45
Hyrri's Bite,+(15-25) to Intelligence,15,25
Hyrri's Ire,(140-220)% increased Evasion Rating,140,220
Hyrri's Ire,(105-145) to (160-200) Added Cold Damage with Bow Attacks,133,173
Hyrri's Ire,+(40-50) to Dexterity,40,50
Hyrri's Truth,+(20-30) to Dexterity,20,30
Hyrri's Truth,+(40-80) to Dexterity,40,80
Hyrri's Truth,+(25-50)% to Global Critical Strike Multiplier,25,50
Icefang Orbit,(40-60)% increased Damage with Poison,40,60
Icefang Orbit,+(20-30) to Dexterity,20,30
Icetomb,+(50-75)% to Cold Resistance,50,75
Icetomb,+(30-40) to Strength,30,40
Icetomb,(140-160)% increased Armour and Energy Shield,140,160
Icetomb,+(30-40) to Intelligence,30,40
Ichimonji,Adds (5-10) to (13-20) Physical Damage,9,15
Ichimonji,(20-25)% increased Attack Speed,20,25
Ichimonji,(80-95)% increased Physical Damage,80,95
Ikiaho's Promise,Regenerate (3-5) Mana per second,180,300
Ikiaho's Promise,Regenerate (2-4) Life per second,120,240
Ikiaho's Promise,(15-30)% increased Mana Recovery from Flasks,15,30
Ikiaho's Promise,(15-30)% increased Life Recovery from Flasks,15,30
Immortal Flesh,Regenerate (8-10) Mana per second,480,600
Immortal Flesh,Regenerate (200-350) Life per second,12000,21000
Immortal Flesh,+(25-40) to maximum Life,25,40
Immortal Flesh,+(75-100) to maximum Life,75,100
Immortal Flesh,-(25-15)% to all Elemental Resistances,-25,-15
Immortal Flesh,-(50-40) Physical Damage taken from Attack Hits,-50,-40
Immutable Force,(500-1000)% increased Stun and Block Recovery,500,1000
Impresence,(30-40)% increased Damage over Time,30,40
Impresence,+(10-16) to all Attributes,10,16
Impresence,+(17-23)% to Chaos Resistance,17,23
Impresence,+(50-70) to maximum Life,50,70
Impresence,Adds (17-19) to (23-29) Chaos Damage,20,24
Impresence,(45-50)% increased Mana Regeneration Rate,45,50
Impresence,+(20-25)% to Cold Resistance,20,25
Impresence,Adds (20-24) to (33-36) Cold Damage,27,30
Impresence,+(20-25)% to Fire Resistance,20,25
Impresence,Adds (20-24) to (33-36) Fire Damage,27,30
Impresence,+(20-25)% to Lightning Resistance,20,25
Impresence,Adds (10-13) to (43-47) Lightning Damage,27,30
Impresence,(30-40)% increased Stun and Block Recovery,30,40
Impresence,Adds (12-16) to (20-25) Physical Damage,16,21
Impresence,+(400-500) to Armour,400,500
Incandescent Heart,Gain (10-20)% of Elemental Damage as Extra Chaos Damage,10,20
Incandescent Heart,(0.8-1)% of Attack Damage Leeched as Life,80,100
Incandescent Heart,+(80-90) to maximum Life,80,90
Incandescent Heart,(20-30)% increased Light Radius,20,30
Incandescent Heart,(220-240)% increased Armour and Energy Shield,220,240
Indigon,(50-60)% increased Cost of Skills for each 200 total Mana Spent Recently,50,60
Indigon,(150-180)% increased Energy Shield,150,180
Indigon,(6-10)% increased maximum Mana,6,10
Indigon,"(20-25)% increased Spell Damage for each 200 total Mana you have Spent Recently, up to 2000%",20,25
Indigon,Recover (8-10)% of Life when you use a Mana Flask,8,10
Inextricable Fate,You take (50-30)% reduced Extra Damage from Critical Strikes by Poisoned Enemies,-50,-30
Inextricable Fate,+(13-17)% to Chaos Resistance,13,17
Inextricable Fate,+(80-100) to maximum Life,80,100
Infernal Mantle,(120-160)% increased Energy Shield,120,160
Infractem,Adds (25-35) to (36-45) Physical Damage,31,40
Infractem,(30-50)% increased Critical Strike Chance,30,50
Infractem,+(350-400) to Accuracy Rating,350,400
Infractem,(70-80)% increased Physical Damage,70,80
Infractem,+(20-30) to Dexterity,20,30
Innsbury Edge,(17-25)% increased Attack Speed,17,25
Innsbury Edge,(100-140)% increased Physical Damage,100,140
Inpulsa's Broken Heart,(15-25)% increased Effect of Shock,15,25
Inpulsa's Broken Heart,+(60-80) to maximum Life,60,80
Inpulsa's Broken Heart,(20-50)% increased Damage if you have Shocked an Enemy Recently,20,50
Invictus Solaris,+(60-80) to maximum Life,60,80
Invictus Solaris,(200-250)% increased Armour and Energy Shield,200,250
Inya's Epiphany,+(50-70) to maximum Life,50,70
Inya's Epiphany,(5-8)% increased Intelligence,5,8
Iron Commander,Adds (8-12) to (16-24) Physical Damage,12,18
Iron Commander,(30-50)% increased Critical Strike Chance,30,50
Iron Commander,(14-20)% increased Totem Placement speed,14,20
Iron Commander,(14-20)% increased Attack Speed,14,20
Iron Commander,(14-20)% increased Totem Life,14,20
"Jack, the Axe",Adds (11-14) to (18-23) Physical Damage,15,19
"Jack, the Axe",(130-150)% increased Physical Damage,130,150
"Jack, the Axe",+(25-35)% to Damage over Time Multiplier for Bleeding from Hits with this Weapon,25,35
Jaws of Agony,(15-25)% increased Global Physical Damage,15,25
Jaws of Agony,(18-28)% increased Trap Damage,18,28
Jaws of Agony,+(60-80) to maximum Life,60,80
Jaws of Agony,-(18-14) Physical Damage taken from Attack Hits,-18,-14
Jiquani's Potential,1 to (31-53) Spell Lightning Damage per 10 Intelligence,16,27
Jiquani's Potential,(1-7)% increased Intelligence,1,7
Jiquani's Potential,(-17-17)% increased maximum Life,-17,17
Jiquani's Potential,+(-1-1) to Level of all Spell Skill Gems,-1,1
Jorrhast's Blacksteel,(8-12)% increased Attack Speed,8,12
Jorrhast's Blacksteel,(8-12)% increased Cast Speed,8,12
Jorrhast's Blacksteel,(150-200)% increased Physical Damage,150,200
Kahuturoa's Certainty,(100-150)% increased Armour,100,150
Kahuturoa's Certainty,(100-200)% increased Stun and Block Recovery,100,200
Kalisa's Grace,+(50-80) to maximum Energy Shield,50,80
Kalisa's Grace,+(50-70) to maximum Life,50,70
Kalisa's Grace,+(20-30) to Intelligence,20,30
Kaltenhalt,(60-100)% increased Evasion Rating,60,100
Kaltenhalt,Gain (10-15)% of Physical Damage as Extra Cold Damage,10,15
Kaltenhalt,Reflects (25-50) Cold Damage to Melee Attackers,25,50
Kaom's Binding,+(300-500) to Armour,300,500
Kaom's Binding,+(25-35) to Strength,25,35
Kaom's Binding,+(30-40) to Strength,30,40
Kaom's Command,+(60-80) to maximum Life,60,80
Kaom's Command,"Nearby corpses Explode when you Warcry, dealing (5-10)% of their Life as Physical Damage",5,10
Kaom's Command,Warcry Skills have (25-35)% increased Area of Effect,25,35
Kaom's Command,(25-35)% increased Warcry Speed,25,35
Kaom's Primacy,(100-140)% increased Physical Damage,100,140
Kaom's Primacy,+(150-250) to Accuracy Rating,150,250
Kaom's Roots,+(150-200) to maximum Life,150,200
Kaom's Sign,+(20-30) to maximum Life,20,30
Kaom's Sign,+(10-20) to Strength,10,20
Kaom's Spirit,+(20-30)% to Fire Resistance,20,30
Kaom's Spirit,(0.3-0.5)% of Physical Attack Damage Leeched as Life,30,50
Kaom's Spirit,+(50-70) to maximum Life,50,70
Karui Ward,+(20-30) to Strength,20,30
Karui Ward,+(20-30) to Dexterity,20,30
Khatal's Geyser,Increases and Reductions to Effect of Flasks applied to you&lt;br&gt;also applies to Effect of Arcane Surge on you at (200-250)% of their value,200,250
Khatal's Geyser,+(55-70) to maximum Mana,55,70
Khatal's Geyser,+(20-30) to Intelligence,20,30
Khatal's Weeping,+(80-100) to maximum Life,80,100
Khatal's Weeping,"While on Low Life, Life Flasks gain (3-6) Charges every 3 seconds",3,6
Khatal's Weeping,+(20-30) to Intelligence,20,30
Kiara's Determination,(80-60)% reduced Duration,-80,-60
Kikazaru,(20-40)% increased Mana Regeneration Rate,20,40
Kikazaru,+(20-30)% to Lightning Resistance,20,30
Kikazaru,+(10-15) to all Attributes,10,15
Kiloava's Bluster,(100-150)% increased Evasion Rating,100,150
Kiloava's Bluster,(15-25)% chance to Avoid Elemental Ailments,15,25
Kiloava's Bluster,(30-40)% chance for Elemental Resistances to count as being 90% against Enemy Hits,30,40
Kiloava's Bluster,+(3-8)% Chance to Block,3,8
Kingmaker,(30-40)% increased Critical Strike Chance,30,40
Kingmaker,(7-12)% increased Attack Speed,7,12
Kingmaker,(300-360)% increased Physical Damage,300,360
Kingsguard,+(50-70) to maximum Mana,50,70
Kingsguard,+(60-90) to maximum Life,60,90
Kingsguard,(150-170)% increased Armour and Energy Shield,150,170
Kintsugi,+(30-50)% to Fire Resistance,30,50
Kintsugi,(160-220)% increased Evasion Rating,160,220
Kitava's Feast,(200-240)% increased Physical Damage,200,240
Kitava's Thirst,+(30-50) to maximum Mana,30,50
Kitava's Thirst,(70-80)% increased Armour and Energy Shield,70,80
Kondo's Pride,(220-250)% increased Physical Damage,220,250
Kongming's Stratagem,(250-300)% increased Energy Shield,250,300
Kongming's Stratagem,(30-50)% increased Fire Damage with Hits and Ailments against Blinded Enemies,30,50
Kongming's Stratagem,(5-10)% increased Spell Damage,5,10
Kongming's Stratagem,+(20-30) to Intelligence,20,30
Kongor's Undying Rage,+(15-20)% to all Elemental Resistances,15,20
Kongor's Undying Rage,Adds (43-56) to (330-400) Physical Damage,187,228
Kongor's Undying Rage,(30-40)% increased Critical Strike Chance,30,40
Kurgal's Gaze,+(10-20) to Intelligence,10,20
Lakishu's Blade,Adds (5-8) to (10-14) Physical Damage,8,11
Lakishu's Blade,(10-15)% increased Attack Speed,10,15
Lakishu's Blade,(40-30)% reduced Stun and Block Recovery,-40,-30
Lakishu's Blade,(60-80)% increased Physical Damage,60,80
Last Resort,(80-100)% increased Physical Damage,80,100
Lavianga's Spirit,(30-50)% increased Amount Recovered&lt;br&gt;100% increased Recovery rate,65,75
Lavianga's Wisdom,(10-20)% increased Area Damage,10,20
Lavianga's Wisdom,(15-25)% increased Area of Effect,15,25
Lavianga's Wisdom,(160-200)% increased Physical Damage,160,200
Law of the Wilds,(15-20)% increased Attack Speed,15,20
Law of the Wilds,+(15-25)% to Global Critical Strike Multiplier,15,25
Law of the Wilds,(22-28)% increased Critical Strike Chance,22,28
Le Heup of All,+(10-30)% to all Elemental Resistances,10,30
Le Heup of All,(10-30)% increased Damage,10,30
Le Heup of All,(10-30)% increased Rarity of Items found,10,30
Le Heup of All,+(10-30) to all Attributes,10,30
Leash of Oblation,+(25-40) to maximum Life,25,40
Leash of Oblation,+(50-70) to maximum Life,50,70
Leash of Oblation,+(15-20) to all Attributes,15,20
Leer Cast,+(60-100) to maximum Life,60,100
Leer Cast,+(20-30) to Dexterity,20,30
Leer Cast,+(60-100) to maximum Mana,60,100
Legacy of Fury,(200-300)% increased Armour and Evasion,200,300
Legacy of Fury,"(30-40)% chance when you Kill a Scorched Enemy to Burn Each surrounding&lt;br&gt;Enemy for 4 seconds, dealing 8% of the Killed Enemy's Life as Fire Damage per second",30,40
Legacy of Fury,(30-50)% increased Effect of Scorch,30,50
Legacy of the Rose,"Grants Level 20 Summon Shaper Memory&lt;br&gt;Grants Level 20 Shaper's Despair, which will be used by Shaper Memory",1,3
Legacy of the Rose,(200-300)% increased Physical Damage,200,300
Legacy of the Rose,(25-40)% increased Cast Speed,25,40
Legacy of the Rose,+(3-5) to Level of all Spell Skill Gems,3,5
Leper's Alms,(500-600)% increased Evasion and Energy Shield,500,600
Leper's Alms,+(60-80) to maximum Life,60,80
Leper's Alms,+(3-4)% Chance to Block,3,4
Lethal Pride,Commanded leadership over (10000-18000) warriors under Akoya&lt;br&gt;Passives in radius are Conquered by the Karui&lt;br&gt;Historic,1918,3251
Lifesprig,+(15-20) to maximum Mana,15,20
Lifesprig,+(15-20) to maximum Life,15,20
Lifesprig,(5-8)% increased Cast Speed,5,8
Lifesprig,(8-12)% increased Spell Damage,8,12
Lifesprig,(20-28)% increased Spell Damage,20,28
Lifesprig,Regenerate (6-8) Life over 1 second when you Cast a Spell,6,8
Light of Lunaris,(10-15)% increased Spell Damage,10,15
Light of Lunaris,Adds (35-39) to (54-60) Cold Damage to Spells,45,50
Light of Lunaris,(475-600)% increased Energy Shield,475,600
Light of Lunaris,(60-80)% increased Spell Critical Strike Chance,60,80
Light of Lunaris,+(6-10)% Chance to Block,6,10
Lightbane Raiment,(120-140)% increased Armour and Energy Shield,120,140
Lightning Coil,Adds 1 to (20-30) Lightning Damage to Attacks,11,16
Lightning Coil,+(60-80) to maximum Life,60,80
Lightning Coil,(90-120)% increased Armour and Evasion,90,120
Lightpoacher,+(10-15)% to all Elemental Resistances,10,15
Limbsplit,+(15-30) to Strength,15,30
Limbsplit,(80-100)% increased Physical Damage,80,100
Lion's Roar,(7-10)% more Melee Physical Damage during effect,7,10
Lioneye's Glare,Adds (7-14) to (24-34) Physical Damage,16,24
Lioneye's Glare,(20-24)% increased Global Physical Damage,20,24
Lioneye's Glare,(180-200)% increased Physical Damage,180,200
Lioneye's Glare,+(80-100) to maximum Mana,80,100
Lioneye's Paws,+(40-60) to Strength,40,60
Lioneye's Paws,+(40-60) to Dexterity,40,60
Lioneye's Remorse,(180-220)% increased Armour&lt;br&gt;20% increased Stun and Block Recovery,100,120
Lioneye's Remorse,+(20-30) to maximum Life,20,30
Lioneye's Remorse,+(160-180) to maximum Life,160,180
Lioneye's Vision,(200-250)% increased Armour,200,250
Lioneye's Vision,+(60-100) to maximum Life,60,100
Lochtonial Caress,(10-15)% increased Attack Speed,10,15
Lochtonial Caress,(15-10)% reduced maximum Mana,-15,-10
Lochtonial Caress,(10-15)% increased Cast Speed,10,15
Lochtonial Caress,"(10-15)% chance to gain a Power, Frenzy or Endurance Charge on Kill",10,15
Loreweave,+(8-24) to all Attributes,8,24
Loreweave,Adds (4-10) to (14-36) Physical Damage to Attacks,9,23
Loreweave,(20-60)% increased Global Critical Strike Chance,20,60
Loreweave,+(15-50) to maximum Energy Shield,15,50
Loreweave,+(20-50) to maximum Mana,20,50
Loreweave,(6-30)% increased Rarity of Items found,6,30
Loreweave,+(20-60) to maximum Life,20,60
Loreweave,Your Maximum Resistances are (76-78)%,76,78
Loreweave,(15-50)% increased Elemental Damage,15,50
Lori's Lantern,+(8-10)% to all Elemental Resistances,8,10
Lori's Lantern,+(20-25)% to Chaos Resistance when on Low Life,20,25
Lori's Lantern,(6-8)% increased Movement Speed when on Low Life,6,8
Lost Unity,+(10-20)% to all Elemental Resistances,10,20
Lost Unity,+(23-37)% to Chaos Resistance,23,37
Lost Unity,(5-7)% increased Global Defences,5,7
Lycosidae,+(120-160) to Armour,120,160
Lycosidae,+(10-20) to maximum Life,10,20
Lycosidae,+(30-40) to maximum Life,30,40
Lycosidae,+(3-5)% Chance to Block,3,5
Maata's Teaching,+(1-2) to Level of all Minion Skill Gems,1,2
Maata's Teaching,(15-30)% increased Critical Strike Chance,15,30
Maata's Teaching,+(30-40) to Intelligence,30,40
Machina Mitts,(200-250)% increased Evasion and Energy Shield,200,250
Machina Mitts,(30-20)% reduced Recovery rate of Life and Energy Shield,-30,-20
Maelström of Chaos,(40-60)% increased Quantity of Items found in this Area&lt;br&gt;Monsters deal 50% extra Physical Damage as Lightning,45,55
Maelström of Chaos,(200-400)% increased Rarity of Items found in this Area,200,400
Mageblood,+(25-35) to Strength,25,35
Mageblood,+(15-25)% to Cold Resistance,15,25
Mageblood,Leftmost (2-4) Magic Utility Flasks constantly apply their Flask Effects to you,2,4
Mageblood,+(30-50) to Dexterity,30,50
Mageblood,+(15-25)% to Fire Resistance,15,25
Magna Eclipsis,+(80-100) to Evasion Rating and Energy Shield,80,100
Magna Eclipsis,+(20-30) to maximum Life,20,30
Magna Eclipsis,+(60-80) to maximum Life,60,80
Magna Eclipsis,(180-220)% increased Armour,180,220
Malachai's Artifice,+(75-100)% to Fire Resistance when Socketed with a Red Gem,75,100
Malachai's Artifice,+(75-100)% to Cold Resistance when Socketed with a Green Gem,75,100
Malachai's Artifice,+(75-100)% to Lightning Resistance when Socketed with a Blue Gem,75,100
Malachai's Loop,(210-250)% increased Energy Shield,210,250
Malachai's Loop,(10-15)% increased Spell Damage,10,15
Malachai's Loop,(12-16)% increased Spell Damage per Power Charge,12,16
Malachai's Mark,(80-100)% increased Evasion and Energy Shield,80,100
Malachai's Mark,Gain (15-25) Life per Enemy Hit with Attacks,15,25
Malachai's Mark,+(60-80) to maximum Life,60,80
Malachai's Mark,Gain (15-25) Energy Shield per Enemy Hit with Attacks,15,25
Malachai's Simula,+(20-30)% to Lightning Resistance,20,30
Maligaro's Cruelty,+(16-24) to Dexterity and Intelligence,16,24
Maligaro's Cruelty,(4-8)% increased maximum Life,4,8
Maligaro's Cruelty,(12-15)% chance to gain a Power Charge on Killing an Enemy affected by fewer than 5 Poisons,12,15
Maligaro's Cruelty,(25-30)% chance to gain a Frenzy Charge on Killing an Enemy affected by at least 5 Poisons,25,30
Maligaro's Lens,(10-15)% increased Attack Speed,10,15
Maligaro's Lens,(10-20)% increased maximum Life,10,20
Maligaro's Restraint,Adds 1 to (30-50) Lightning Damage to Attacks,16,26
Maligaro's Restraint,+(9-20) to maximum Energy Shield,9,20
Maligaro's Virtuosity,(60-80)% increased Evasion Rating,60,80
Maligaro's Virtuosity,+(20-30) to Dexterity,20,30
Maloney's Mechanism,(7-12)% increased Attack Speed,7,12
Maloney's Mechanism,+(50-70) to maximum Life,50,70
Maloney's Nightfall,(8-10) to (14-16) Added Physical Damage with Bow Attacks,11,13
Maloney's Nightfall,+(12-16)% to Chaos Resistance,12,16
Maloney's Nightfall,(40-60)% increased Damage with Hits and Ailments against Blinded Enemies,40,60
Maloney's Nightfall,+(50-70) to maximum Life,50,70
Maloney's Nightfall,Gain (10-15)% of Physical Damage as Extra Chaos Damage,10,15
Manastorm,+(1-100) to maximum Mana,1,100
